,patch,directory,lichen,class
487,Physcia_biziana_texture01_crop_ 8.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 8.jpg,Physcia_biziana,10
488,Physcia_biziana_texture01_crop_ 9.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 9.jpg,Physcia_biziana,10
489,Physcia_biziana_texture01_crop_ 10.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 10.jpg,Physcia_biziana,10
490,Physcia_biziana_texture01_crop_ 11.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 11.jpg,Physcia_biziana,10
491,Physcia_biziana_texture01_crop_ 12.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 12.jpg,Physcia_biziana,10
492,Physcia_biziana_texture01_crop_ 13.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 13.jpg,Physcia_biziana,10
493,Physcia_biziana_texture01_crop_ 14.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 14.jpg,Physcia_biziana,10
494,Physcia_biziana_texture01_crop_ 15.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 15.jpg,Physcia_biziana,10
495,Physcia_biziana_texture01_crop_ 16.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture01_crop_ 16.jpg,Physcia_biziana,10
496,Physcia_biziana_texture02_crop_ 1.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 1.jpg,Physcia_biziana,10
497,Physcia_biziana_texture02_crop_ 2.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 2.jpg,Physcia_biziana,10
498,Physcia_biziana_texture02_crop_ 3.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 3.jpg,Physcia_biziana,10
499,Physcia_biziana_texture02_crop_ 4.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 4.jpg,Physcia_biziana,10
500,Physcia_biziana_texture02_crop_ 5.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 5.jpg,Physcia_biziana,10
501,Physcia_biziana_texture02_crop_ 6.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 6.jpg,Physcia_biziana,10
502,Physcia_biziana_texture02_crop_ 7.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 7.jpg,Physcia_biziana,10
503,Physcia_biziana_texture02_crop_ 8.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 8.jpg,Physcia_biziana,10
504,Physcia_biziana_texture02_crop_ 9.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 9.jpg,Physcia_biziana,10
505,Physcia_biziana_texture02_crop_ 10.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 10.jpg,Physcia_biziana,10
506,Physcia_biziana_texture02_crop_ 11.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 11.jpg,Physcia_biziana,10
507,Physcia_biziana_texture02_crop_ 12.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 12.jpg,Physcia_biziana,10
508,Physcia_biziana_texture02_crop_ 13.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 13.jpg,Physcia_biziana,10
509,Physcia_biziana_texture02_crop_ 14.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 14.jpg,Physcia_biziana,10
510,Physcia_biziana_texture02_crop_ 15.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 15.jpg,Physcia_biziana,10
511,Physcia_biziana_texture02_crop_ 16.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture02_crop_ 16.jpg,Physcia_biziana,10
512,Physcia_biziana_texture03_crop_ 1.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 1.jpg,Physcia_biziana,10
513,Physcia_biziana_texture03_crop_ 2.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 2.jpg,Physcia_biziana,10
514,Physcia_biziana_texture03_crop_ 3.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 3.jpg,Physcia_biziana,10
515,Physcia_biziana_texture03_crop_ 4.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 4.jpg,Physcia_biziana,10
516,Physcia_biziana_texture03_crop_ 5.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 5.jpg,Physcia_biziana,10
517,Physcia_biziana_texture03_crop_ 6.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 6.jpg,Physcia_biziana,10
518,Physcia_biziana_texture03_crop_ 7.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 7.jpg,Physcia_biziana,10
519,Physcia_biziana_texture03_crop_ 8.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 8.jpg,Physcia_biziana,10
520,Physcia_biziana_texture03_crop_ 9.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 9.jpg,Physcia_biziana,10
521,Physcia_biziana_texture03_crop_ 10.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 10.jpg,Physcia_biziana,10
522,Physcia_biziana_texture03_crop_ 11.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 11.jpg,Physcia_biziana,10
523,Physcia_biziana_texture03_crop_ 12.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 12.jpg,Physcia_biziana,10
524,Physcia_biziana_texture03_crop_ 13.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 13.jpg,Physcia_biziana,10
525,Physcia_biziana_texture03_crop_ 14.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 14.jpg,Physcia_biziana,10
526,Physcia_biziana_texture03_crop_ 15.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 15.jpg,Physcia_biziana,10
527,Physcia_biziana_texture03_crop_ 16.jpg,patches/train/Physcia_biziana/Physcia_biziana_texture03_crop_ 16.jpg,Physcia_biziana,10
528,Pertusaria_amara_texture01_crop_ 1.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 1.jpg,Pertusaria_amara,11
529,Pertusaria_amara_texture01_crop_ 2.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 2.jpg,Pertusaria_amara,11
530,Pertusaria_amara_texture01_crop_ 3.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 3.jpg,Pertusaria_amara,11
531,Pertusaria_amara_texture01_crop_ 4.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 4.jpg,Pertusaria_amara,11
532,Pertusaria_amara_texture01_crop_ 5.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 5.jpg,Pertusaria_amara,11
533,Pertusaria_amara_texture01_crop_ 6.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 6.jpg,Pertusaria_amara,11
534,Pertusaria_amara_texture01_crop_ 7.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 7.jpg,Pertusaria_amara,11
535,Pertusaria_amara_texture01_crop_ 8.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 8.jpg,Pertusaria_amara,11
536,Pertusaria_amara_texture01_crop_ 9.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 9.jpg,Pertusaria_amara,11
537,Pertusaria_amara_texture01_crop_ 10.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 10.jpg,Pertusaria_amara,11
538,Pertusaria_amara_texture01_crop_ 11.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 11.jpg,Pertusaria_amara,11
539,Pertusaria_amara_texture01_crop_ 12.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 12.jpg,Pertusaria_amara,11
540,Pertusaria_amara_texture01_crop_ 13.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 13.jpg,Pertusaria_amara,11
541,Pertusaria_amara_texture01_crop_ 14.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 14.jpg,Pertusaria_amara,11
542,Pertusaria_amara_texture01_crop_ 15.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 15.jpg,Pertusaria_amara,11
543,Pertusaria_amara_texture01_crop_ 16.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture01_crop_ 16.jpg,Pertusaria_amara,11
544,Pertusaria_amara_texture02_crop_ 1.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 1.jpg,Pertusaria_amara,11
545,Pertusaria_amara_texture02_crop_ 2.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 2.jpg,Pertusaria_amara,11
546,Pertusaria_amara_texture02_crop_ 3.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 3.jpg,Pertusaria_amara,11
547,Pertusaria_amara_texture02_crop_ 4.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 4.jpg,Pertusaria_amara,11
548,Pertusaria_amara_texture02_crop_ 5.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 5.jpg,Pertusaria_amara,11
549,Pertusaria_amara_texture02_crop_ 6.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 6.jpg,Pertusaria_amara,11
550,Pertusaria_amara_texture02_crop_ 7.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 7.jpg,Pertusaria_amara,11
551,Pertusaria_amara_texture02_crop_ 8.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 8.jpg,Pertusaria_amara,11
552,Pertusaria_amara_texture02_crop_ 9.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 9.jpg,Pertusaria_amara,11
553,Pertusaria_amara_texture02_crop_ 10.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 10.jpg,Pertusaria_amara,11
554,Pertusaria_amara_texture02_crop_ 11.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 11.jpg,Pertusaria_amara,11
555,Pertusaria_amara_texture02_crop_ 12.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 12.jpg,Pertusaria_amara,11
556,Pertusaria_amara_texture02_crop_ 13.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 13.jpg,Pertusaria_amara,11
557,Pertusaria_amara_texture02_crop_ 14.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 14.jpg,Pertusaria_amara,11
558,Pertusaria_amara_texture02_crop_ 15.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 15.jpg,Pertusaria_amara,11
559,Pertusaria_amara_texture02_crop_ 16.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture02_crop_ 16.jpg,Pertusaria_amara,11
560,Pertusaria_amara_texture03_crop_ 1.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 1.jpg,Pertusaria_amara,11
561,Pertusaria_amara_texture03_crop_ 2.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 2.jpg,Pertusaria_amara,11
562,Pertusaria_amara_texture03_crop_ 3.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 3.jpg,Pertusaria_amara,11
563,Pertusaria_amara_texture03_crop_ 4.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 4.jpg,Pertusaria_amara,11
564,Pertusaria_amara_texture03_crop_ 5.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 5.jpg,Pertusaria_amara,11
565,Pertusaria_amara_texture03_crop_ 6.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 6.jpg,Pertusaria_amara,11
566,Pertusaria_amara_texture03_crop_ 7.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 7.jpg,Pertusaria_amara,11
567,Pertusaria_amara_texture03_crop_ 8.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 8.jpg,Pertusaria_amara,11
568,Pertusaria_amara_texture03_crop_ 9.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 9.jpg,Pertusaria_amara,11
569,Pertusaria_amara_texture03_crop_ 10.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 10.jpg,Pertusaria_amara,11
570,Pertusaria_amara_texture03_crop_ 11.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 11.jpg,Pertusaria_amara,11
571,Pertusaria_amara_texture03_crop_ 12.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 12.jpg,Pertusaria_amara,11
572,Pertusaria_amara_texture03_crop_ 13.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 13.jpg,Pertusaria_amara,11
573,Pertusaria_amara_texture03_crop_ 14.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 14.jpg,Pertusaria_amara,11
574,Pertusaria_amara_texture03_crop_ 15.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 15.jpg,Pertusaria_amara,11
575,Pertusaria_amara_texture03_crop_ 16.jpg,patches/train/Pertusaria_amara/Pertusaria_amara_texture03_crop_ 16.jpg,Pertusaria_amara,11
576,Candelariella_xanthostigma_texture01_crop_ 1.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 1.jpg,Candelariella_xanthostigma,12
577,Candelariella_xanthostigma_texture01_crop_ 2.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 2.jpg,Candelariella_xanthostigma,12
578,Candelariella_xanthostigma_texture01_crop_ 3.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 3.jpg,Candelariella_xanthostigma,12
579,Candelariella_xanthostigma_texture01_crop_ 4.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 4.jpg,Candelariella_xanthostigma,12
580,Candelariella_xanthostigma_texture01_crop_ 5.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 5.jpg,Candelariella_xanthostigma,12
581,Candelariella_xanthostigma_texture01_crop_ 6.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 6.jpg,Candelariella_xanthostigma,12
582,Candelariella_xanthostigma_texture01_crop_ 7.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 7.jpg,Candelariella_xanthostigma,12
583,Candelariella_xanthostigma_texture01_crop_ 8.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 8.jpg,Candelariella_xanthostigma,12
584,Candelariella_xanthostigma_texture01_crop_ 9.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 9.jpg,Candelariella_xanthostigma,12
585,Candelariella_xanthostigma_texture01_crop_ 10.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 10.jpg,Candelariella_xanthostigma,12
586,Candelariella_xanthostigma_texture01_crop_ 11.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 11.jpg,Candelariella_xanthostigma,12
587,Candelariella_xanthostigma_texture01_crop_ 12.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 12.jpg,Candelariella_xanthostigma,12
588,Candelariella_xanthostigma_texture01_crop_ 13.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 13.jpg,Candelariella_xanthostigma,12
589,Candelariella_xanthostigma_texture01_crop_ 14.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 14.jpg,Candelariella_xanthostigma,12
590,Candelariella_xanthostigma_texture01_crop_ 15.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 15.jpg,Candelariella_xanthostigma,12
591,Candelariella_xanthostigma_texture01_crop_ 16.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture01_crop_ 16.jpg,Candelariella_xanthostigma,12
592,Candelariella_xanthostigma_texture02_crop_ 1.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 1.jpg,Candelariella_xanthostigma,12
593,Candelariella_xanthostigma_texture02_crop_ 2.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 2.jpg,Candelariella_xanthostigma,12
594,Candelariella_xanthostigma_texture02_crop_ 3.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 3.jpg,Candelariella_xanthostigma,12
595,Candelariella_xanthostigma_texture02_crop_ 4.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 4.jpg,Candelariella_xanthostigma,12
596,Candelariella_xanthostigma_texture02_crop_ 5.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 5.jpg,Candelariella_xanthostigma,12
597,Candelariella_xanthostigma_texture02_crop_ 6.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 6.jpg,Candelariella_xanthostigma,12
598,Candelariella_xanthostigma_texture02_crop_ 7.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 7.jpg,Candelariella_xanthostigma,12
599,Candelariella_xanthostigma_texture02_crop_ 8.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 8.jpg,Candelariella_xanthostigma,12
600,Candelariella_xanthostigma_texture02_crop_ 9.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 9.jpg,Candelariella_xanthostigma,12
601,Candelariella_xanthostigma_texture02_crop_ 10.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 10.jpg,Candelariella_xanthostigma,12
602,Candelariella_xanthostigma_texture02_crop_ 11.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 11.jpg,Candelariella_xanthostigma,12
603,Candelariella_xanthostigma_texture02_crop_ 12.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 12.jpg,Candelariella_xanthostigma,12
604,Candelariella_xanthostigma_texture02_crop_ 13.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 13.jpg,Candelariella_xanthostigma,12
605,Candelariella_xanthostigma_texture02_crop_ 14.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 14.jpg,Candelariella_xanthostigma,12
606,Candelariella_xanthostigma_texture02_crop_ 15.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 15.jpg,Candelariella_xanthostigma,12
607,Candelariella_xanthostigma_texture02_crop_ 16.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture02_crop_ 16.jpg,Candelariella_xanthostigma,12
608,Candelariella_xanthostigma_texture03_crop_ 1.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 1.jpg,Candelariella_xanthostigma,12
609,Candelariella_xanthostigma_texture03_crop_ 2.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 2.jpg,Candelariella_xanthostigma,12
610,Candelariella_xanthostigma_texture03_crop_ 3.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 3.jpg,Candelariella_xanthostigma,12
611,Candelariella_xanthostigma_texture03_crop_ 4.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 4.jpg,Candelariella_xanthostigma,12
612,Candelariella_xanthostigma_texture03_crop_ 5.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 5.jpg,Candelariella_xanthostigma,12
613,Candelariella_xanthostigma_texture03_crop_ 6.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 6.jpg,Candelariella_xanthostigma,12
614,Candelariella_xanthostigma_texture03_crop_ 7.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 7.jpg,Candelariella_xanthostigma,12
615,Candelariella_xanthostigma_texture03_crop_ 8.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 8.jpg,Candelariella_xanthostigma,12
616,Candelariella_xanthostigma_texture03_crop_ 9.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 9.jpg,Candelariella_xanthostigma,12
617,Candelariella_xanthostigma_texture03_crop_ 10.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 10.jpg,Candelariella_xanthostigma,12
618,Candelariella_xanthostigma_texture03_crop_ 11.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 11.jpg,Candelariella_xanthostigma,12
619,Candelariella_xanthostigma_texture03_crop_ 12.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 12.jpg,Candelariella_xanthostigma,12
620,Candelariella_xanthostigma_texture03_crop_ 13.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 13.jpg,Candelariella_xanthostigma,12
621,Candelariella_xanthostigma_texture03_crop_ 14.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 14.jpg,Candelariella_xanthostigma,12
622,Candelariella_xanthostigma_texture03_crop_ 15.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 15.jpg,Candelariella_xanthostigma,12
623,Candelariella_xanthostigma_texture03_crop_ 16.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture03_crop_ 16.jpg,Candelariella_xanthostigma,12
624,Candelariella_xanthostigma_texture04_crop_ 1.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture04_crop_ 1.jpg,Candelariella_xanthostigma,12
625,Candelariella_xanthostigma_texture04_crop_ 2.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture04_crop_ 2.jpg,Candelariella_xanthostigma,12
626,Candelariella_xanthostigma_texture04_crop_ 3.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture04_crop_ 3.jpg,Candelariella_xanthostigma,12
627,Candelariella_xanthostigma_texture04_crop_ 4.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture04_crop_ 4.jpg,Candelariella_xanthostigma,12
628,Candelariella_xanthostigma_texture04_crop_ 5.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture04_crop_ 5.jpg,Candelariella_xanthostigma,12
629,Candelariella_xanthostigma_texture04_crop_ 6.jpg,patches/train/Candelariella_xanthostigma/Candelariella_xanthostigma_texture04_crop_ 6.jpg,Candelariella_xanthostigma,12
